"COM","TNCC","NCC","NCCENR","LIBELLE","DATE_DEBUT","DATE_FIN"
"64269","1","IDRON","Idron","Idron","2001-03-11",""
"64270","1","IGON","Igon","Igon","1943-01-01",""
"64271","1","IHOLDY","Iholdy","Iholdy","1943-01-01",""
"64272","1","ILHARRE","Ilharre","Ilharre","1943-01-01",""
"64273","1","IRISSARRY","Irissarry","Irissarry","1943-01-01",""
"64274","1","IROULEGUY","Irouléguy","Irouléguy","1943-01-01",""
"64275","1","ISPOURE","Ispoure","Ispoure","1943-01-01",""
"64276","1","ISSOR","Issor","Issor","1943-01-01",""
"64277","1","ISTURITS","Isturits","Isturits","1943-01-01",""
"64278","1","ITHOROTS OLHAIBY","Ithorots-Olhaïby","Ithorots-Olhaïby","1943-01-01","1973-08-01"
"64279","1","ITXASSOU","Itxassou","Itxassou","1943-01-01",""
"64280","1","IZESTE","Izeste","Izeste","1943-01-01",""
"64281","0","JASSES","Jasses","Jasses","1943-01-01",""
"64282","0","JATXOU","Jatxou","Jatxou","1943-01-01",""
"64283","0","JAXU","Jaxu","Jaxu","1943-01-01",""
"64284","0","JURANCON","Jurançon","Jurançon","1943-01-01",""
"64285","0","JUXUE","Juxue","Juxue","1943-01-01",""
"64286","0","LAA MONDRANS","Laà-Mondrans","Laà-Mondrans","1943-01-01",""
"64287","0","LAAS","Laàs","Laàs","1943-01-01",""
"64288","0","LABASTIDE CEZERACQ","Labastide-Cézéracq","Labastide-Cézéracq","1943-01-01",""
"64289","0","LABASTIDE CLAIRENCE","Labastide-Clairence","Labastide-Clairence","1943-01-01","1988-06-25"
"64289","3","BASTIDE CLAIRENCE","Bastide-Clairence","La Bastide-Clairence","1988-06-25",""
"64290","0","LABASTIDE MONREJEAU","Labastide-Monréjeau","Labastide-Monréjeau","1943-01-01",""
"64291","0","LABASTIDE VILLEFRANCHE","Labastide-Villefranche","Labastide-Villefranche","1943-01-01",""
"64292","0","LABATMALE","Labatmale","Labatmale","1943-01-01",""
"64293","0","LABATUT","Labatut","Labatut","1943-01-01","2022-01-01"
"64293","0","LABATUT FIGUIERES","Labatut-Figuières","Labatut-Figuières","2022-01-01",""
"64294","0","LABETS BISCAY","Labets-Biscay","Labets-Biscay","1943-01-01",""
"64295","0","LABEYRIE","Labeyrie","Labeyrie","1943-01-01",""
"64296","0","LACADEE","Lacadée","Lacadée","1943-01-01",""
"64297","0","LACARRE","Lacarre","Lacarre","1943-01-01",""
"64298","0","LACARRY ARHAN CHARRITTE DE HAUT","Lacarry-Arhan-Charritte-de-Haut","Lacarry-Arhan-Charritte-de-Haut","1943-01-01",""
"64299","0","LACOMMANDE","Lacommande","Lacommande","1943-01-01",""
"64300","0","LACQ","Lacq","Lacq","1943-01-01",""
"64301","0","LAGOR","Lagor","Lagor","1943-01-01",""
"64302","0","LAGOS","Lagos","Lagos","1943-01-01",""
"64303","0","LAGUINGE RESTOUE","Laguinge-Restoue","Laguinge-Restoue","1943-01-01",""
"64304","0","LAHONCE","Lahonce","Lahonce","1943-01-01",""
"64305","0","LAHONTAN","Lahontan","Lahontan","1943-01-01",""
"64306","0","LAHOURCADE","Lahourcade","Lahourcade","1943-01-01",""
"64307","0","LALONGUE","Lalongue","Lalongue","1943-01-01",""
"64308","0","LALONQUETTE","Lalonquette","Lalonquette","1943-01-01",""
"64309","0","LAMAYOU","Lamayou","Lamayou","1943-01-01",""
"64310","0","LANNE","Lanne","Lanne","1943-01-01","1989-08-20"
"64310","0","LANNE EN BARETOUS","Lanne-en-Barétous","Lanne-en-Barétous","1989-08-20",""
"64311","0","LANNECAUBE","Lannecaube","Lannecaube","1943-01-01",""
"64312","0","LANNEPLAA","Lanneplaà","Lanneplaà","1943-01-01",""
"64313","0","LANTABAT","Lantabat","Lantabat","1943-01-01",""
"64314","0","LARCEVEAU ARROS CIBITS","Larceveau-Arros-Cibits","Larceveau-Arros-Cibits","1943-01-01",""
"64315","0","LAROIN","Laroin","Laroin","1943-01-01",""
"64316","0","LARRAU","Larrau","Larrau","1943-01-01",""
"64317","0","LARRESSORE","Larressore","Larressore","1943-01-01",""
"64318","0","LARREULE","Larreule","Larreule","1943-01-01",""
"64319","0","LARRIBAR SORHAPURU","Larribar-Sorhapuru","Larribar-Sorhapuru","1943-01-01",""
"64320","0","LARUNS","Laruns","Laruns","1943-01-01",""
"64321","0","LASCLAVERIES","Lasclaveries","Lasclaveries","1943-01-01",""
"64322","0","LASSE","Lasse","Lasse","1943-01-01",""
"64323","0","LASSERRE","Lasserre","Lasserre","1943-01-01",""
"64324","0","LASSEUBE","Lasseube","Lasseube","1943-01-01",""
"64325","0","LASSEUBETAT","Lasseubetat","Lasseubetat","1943-01-01",""
"64326","0","LAY LAMIDOU","Lay-Lamidou","Lay-Lamidou","1943-01-01",""
"64327","0","LECUMBERRY","Lecumberry","Lecumberry","1943-01-01",""
"64328","0","LEDEUIX","Ledeuix","Ledeuix","1943-01-01",""
"64329","0","LEE","Lée","Lée","1943-01-01","1973-01-01"
"64329","0","LEE","Lée","Lée","1989-01-01",""
"64330","0","LEES ATHAS","Lées-Athas","Lées-Athas","1943-01-01",""
"64331","0","LEMBEYE","Lembeye","Lembeye","1943-01-01",""
"64332","0","LEME","Lème","Lème","1943-01-01",""
"64333","0","LENDRESSE","Lendresse","Lendresse","1943-01-01","1972-01-01"
"64334","0","LEREN","Léren","Léren","1943-01-01",""
"64335","0","LESCAR","Lescar","Lescar","1943-01-01",""
"64336","0","LESCUN","Lescun","Lescun","1943-01-01",""
"64337","0","LESPIELLE GERMENAUD LANNEGRASSE","Lespielle-Germenaud-Lannegrasse","Lespielle-Germenaud-Lannegrasse","1943-01-01","1978-08-25"
"64337","0","LESPIELLE","Lespielle","Lespielle","1978-08-25",""
"64338","0","LESPOURCY","Lespourcy","Lespourcy","1943-01-01",""
"64339","0","LESTELLE BETHARRAM","Lestelle-Bétharram","Lestelle-Bétharram","1943-01-01",""
"64340","0","LICHANS SUNHAR","Lichans-Sunhar","Lichans-Sunhar","1943-01-01",""
"64341","0","LICHOS","Lichos","Lichos","1943-01-01",""
"64342","0","LICQ ATHEREY","Licq-Athérey","Licq-Athérey","1943-01-01",""
"64343","0","LIMENDOUS","Limendous","Limendous","1943-01-01",""
"64344","0","LIVRON","Livron","Livron","1943-01-01",""
"64345","0","LOHITZUN OYHERCQ","Lohitzun-Oyhercq","Lohitzun-Oyhercq","1943-01-01",""
"64346","0","LOMBIA","Lombia","Lombia","1943-01-01",""
"64347","0","LONCON","Lonçon","Lonçon","1943-01-01",""
"64348","0","LONS","Lons","Lons","1943-01-01",""
"64349","0","LOUBIENG","Loubieng","Loubieng","1943-01-01","1973-01-01"
"64349","0","LOUBIENG","Loubieng","Loubieng","1978-01-20",""
"64350","0","LOUHOSSOA","Louhossoa","Louhossoa","1943-01-01",""
"64351","0","LOURDIOS ICHERE","Lourdios-Ichère","Lourdios-Ichère","1943-01-01",""
"64352","0","LOURENTIES","Lourenties","Lourenties","1943-01-01",""
"64353","0","LOUVIE JUZON","Louvie-Juzon","Louvie-Juzon","1943-01-01",""
"64354","0","LOUVIE SOUBIRON","Louvie-Soubiron","Louvie-Soubiron","1943-01-01",""
"64355","0","LOUVIGNY","Louvigny","Louvigny","1943-01-01",""
"64356","0","LUC ARMAU","Luc-Armau","Luc-Armau","1943-01-01",""
"64357","0","LUCARRE","Lucarré","Lucarré","1943-01-01",""
"64358","0","LUCGARIER","Lucgarier","Lucgarier","1943-01-01",""
"64359","0","LUCQ DE BEARN","Lucq-de-Béarn","Lucq-de-Béarn","1943-01-01",""
"64360","0","LURBE","Lurbe","Lurbe","1943-01-01","1955-08-24"
"64360","0","LURBE SAINT CHRISTAU","Lurbe-Saint-Christau","Lurbe-Saint-Christau","1955-08-24",""
"64361","0","LUSSAGNET LUSSON","Lussagnet-Lusson","Lussagnet-Lusson","1943-01-01",""
"64362","0","LUXE SUMBERRAUTE","Luxe-Sumberraute","Luxe-Sumberraute","1943-01-01",""
"64363","0","LYS","Lys","Lys","1943-01-01",""
"64364","0","MACAYE","Macaye","Macaye","1943-01-01",""
"64365","0","MALAUSSANNE","Malaussanne","Malaussanne","1943-01-01",""
"64366","0","MASCARAAS HARON","Mascaraàs-Haron","Mascaraàs-Haron","1943-01-01",""
"64367","0","MASLACQ","Maslacq","Maslacq","1943-01-01",""
"64368","0","MASPARRAUTE","Masparraute","Masparraute","1943-01-01",""
"64369","0","MASPIE LALONQUERE JUILLACQ","Maspie-Lalonquère-Juillacq","Maspie-Lalonquère-Juillacq","1943-01-01",""
"64370","0","MAUCOR","Maucor","Maucor","1943-01-01",""
"64371","0","MAULEON LICHARRE","Mauléon-Licharre","Mauléon-Licharre","1943-01-01",""
"64372","0","MAURE","Maure","Maure","1943-01-01",""
"64373","0","MAZERES LEZONS","Mazères-Lezons","Mazères-Lezons","1943-01-01",""
"64374","0","MAZEROLLES","Mazerolles","Mazerolles","1943-01-01",""
"64375","0","MEHARIN","Méharin","Méharin","1943-01-01",""
"64376","0","MEILLON","Meillon","Meillon","1943-01-01",""
"64377","0","MENDIONDE","Mendionde","Mendionde","1943-01-01",""
"64378","0","MENDITTE","Menditte","Menditte","1943-01-01",""
"64379","0","MENDIVE","Mendive","Mendive","1943-01-01",""
"64380","0","MERACQ","Méracq","Méracq","1943-01-01",""
"64381","0","MERITEIN","Méritein","Méritein","1943-01-01",""
"64382","0","MESPLEDE","Mesplède","Mesplède","1943-01-01",""
"64383","0","MIALOS","Mialos","Mialos","1943-01-01",""
"64384","0","MIFAGET","Mifaget","Mifaget","1943-01-01","1973-01-01"
"64385","0","MIOSSENS LANUSSE","Miossens-Lanusse","Miossens-Lanusse","1943-01-01",""
"64386","0","MIREPEIX","Mirepeix","Mirepeix","1943-01-01",""
"64387","0","MOMAS","Momas","Momas","1943-01-01",""
"64388","0","MOMY","Momy","Momy","1943-01-01",""
"64389","0","MONASSUT AUDIRACQ","Monassut-Audiracq","Monassut-Audiracq","1943-01-01",""
"64390","0","MONCAUP","Moncaup","Moncaup","1943-01-01",""
"64391","0","MONCAYOLLE LARRORY MENDIBIEU","Moncayolle-Larrory-Mendibieu","Moncayolle-Larrory-Mendibieu","1943-01-01",""
"64392","0","MONCLA","Moncla","Moncla","1943-01-01",""
"64393","0","MONEIN","Monein","Monein","1943-01-01",""
"64394","0","MONPEZAT","Monpezat","Monpezat","1943-01-01",""
"64395","0","MONSEGUR","Monségur","Monségur","1943-01-01",""
"64396","0","MONT","Mont","Mont","1943-01-01",""
"64397","0","MONTAGUT","Montagut","Montagut","1943-01-01",""
"64398","0","MONTANER","Montaner","Montaner","1943-01-01",""
"64399","0","MONTARDON","Montardon","Montardon","1943-01-01",""
"64400","0","MONTAUT","Montaut","Montaut","1943-01-01",""
"64401","0","MONT DISSE","Mont-Disse","Mont-Disse","1943-01-01",""
"64402","0","MONTESTRUCQ","Montestrucq","Montestrucq","1943-01-01","1973-01-01"
"64403","0","MONTFORT","Montfort","Montfort","1943-01-01",""
"64404","0","MONTORY","Montory","Montory","1943-01-01",""
"64405","0","MORLAAS","Morlaàs","Morlaàs","1943-01-01",""
"64406","0","MORLANNE","Morlanne","Morlanne","1943-01-01",""
"64407","0","MOUGUERRE","Mouguerre","Mouguerre","1943-01-01",""
"64408","0","MOUHOUS","Mouhous","Mouhous","1943-01-01",""
"64409","0","MOUMOUR","Moumour","Moumour","1943-01-01",""
"64410","0","MOURENX","Mourenx","Mourenx","1943-01-01",""
"64411","0","MUSCULDY","Musculdy","Musculdy","1943-01-01",""
"64412","0","NABAS","Nabas","Nabas","1943-01-01",""
"64413","0","NARCASTET","Narcastet","Narcastet","1943-01-01",""
"64414","0","NARP","Narp","Narp","1943-01-01",""
"64415","0","NAVAILLES ANGOS","Navailles-Angos","Navailles-Angos","1943-01-01",""
"64416","0","NAVARRENX","Navarrenx","Navarrenx","1943-01-01",""
"64417","0","NAY","Nay","Nay","1943-01-01","1973-01-01"
"64417","0","NAY BOURDETTES","Nay-Bourdettes","Nay-Bourdettes","1973-01-01","1997-01-01"
"64417","0","NAY","Nay","Nay","1997-01-01",""
"64418","0","NOGUERES","Noguères","Noguères","1943-01-01",""
"64419","0","NOUSTY","Nousty","Nousty","1943-01-01",""
"64420","1","OGENNE CAMPTORT","Ogenne-Camptort","Ogenne-Camptort","1943-01-01",""
"64421","1","OGEU LES BAINS","Ogeu-les-Bains","Ogeu-les-Bains","1943-01-01",""
"64422","1","OLORON SAINTE MARIE","Oloron-Sainte-Marie","Oloron-Sainte-Marie","1943-01-01",""
"64423","1","ORAAS","Oraàs","Oraàs","1943-01-01",""
"64424","1","ORDIARP","Ordiarp","Ordiarp","1943-01-01",""
"64425","1","OREGUE","Orègue","Orègue","1943-01-01",""
"64426","1","ORIN","Orin","Orin","1943-01-01",""
"64427","1","ORION","Orion","Orion","1943-01-01",""
"64428","1","ORRIULE","Orriule","Orriule","1943-01-01",""
"64429","1","ORSANCO","Orsanco","Orsanco","1943-01-01",""
"64430","1","ORTHEZ","Orthez","Orthez","1943-01-01",""
"64431","1","OS MARSILLON","Os-Marsillon","Os-Marsillon","1943-01-01",""
"64432","1","OSSAS SUHARE","Ossas-Suhare","Ossas-Suhare","1943-01-01",""
"64433","1","OSSE EN ASPE","Osse-en-Aspe","Osse-en-Aspe","1943-01-01",""
"64434","1","OSSENX","Ossenx","Ossenx","1943-01-01",""
"64435","1","OSSERAIN RIVAREYTE","Osserain-Rivareyte","Osserain-Rivareyte","1943-01-01",""
"64436","1","OSSES","Ossès","Ossès","1943-01-01",""
"64437","1","OSTABAT ASME","Ostabat-Asme","Ostabat-Asme","1943-01-01",""
"64438","1","OUILLON","Ouillon","Ouillon","1943-01-01",""
"64439","1","OUSSE","Ousse","Ousse","1943-01-01","1973-01-01"
"64439","1","OUSSE","Ousse","Ousse","2001-03-11",""
"64440","1","OZENX","Ozenx","Ozenx","1943-01-01","1981-03-13"
"64440","1","OZENX MONTESTRUCQ","Ozenx-Montestrucq","Ozenx-Montestrucq","1981-03-13",""
"64441","0","PAGOLLE","Pagolle","Pagolle","1943-01-01",""
"64442","0","PARBAYSE","Parbayse","Parbayse","1943-01-01",""
"64443","0","PARDIES","Pardies","Pardies","1943-01-01",""
"64444","0","PARDIES PIETAT","Pardies-Piétat","Pardies-Piétat","1943-01-01",""
"64445","0","PAU","Pau","Pau","1943-01-01",""
"64446","0","PEYRELONGUE ABOS","Peyrelongue-Abos","Peyrelongue-Abos","1943-01-01",""
"64447","0","PIETS PLASENCE MOUSTROU","Piets-Plasence-Moustrou","Piets-Plasence-Moustrou","1943-01-01",""
"64448","0","POEY","Poey","Poey","1943-01-01","1956-03-10"
"64448","0","POEY DE LESCAR","Poey-de-Lescar","Poey-de-Lescar","1956-03-10",""
"64449","0","POEY","Poey","Poey","1943-01-01","1956-03-10"
"64449","0","POEY D OLORON","Poey-d'Oloron","Poey-d'Oloron","1956-03-10",""
"64450","0","POMPS","Pomps","Pomps","1943-01-01",""
"64451","0","PONSON DEBAT POUTS","Ponson-Debat-Pouts","Ponson-Debat-Pouts","1943-01-01",""
"64452","0","PONSON DESSUS","Ponson-Dessus","Ponson-Dessus","1943-01-01",""
"64453","0","PONTACQ","Pontacq","Pontacq","1943-01-01",""
"64454","0","PONTIACQ VIELLEPINTE","Pontiacq-Viellepinte","Pontiacq-Viellepinte","1943-01-01",""
"64455","0","PORTET","Portet","Portet","1943-01-01",""
"64456","0","POULIACQ","Pouliacq","Pouliacq","1943-01-01",""
"64457","0","POURSIUGUES BOUCOUE","Poursiugues-Boucoue","Poursiugues-Boucoue","1943-01-01",""
"64458","0","PRECHACQ JOSBAIG","Préchacq-Josbaig","Préchacq-Josbaig","1943-01-01",""
"64459","0","PRECHACQ NAVARRENX","Préchacq-Navarrenx","Préchacq-Navarrenx","1943-01-01",""
"64460","0","PRECILHON","Précilhon","Précilhon","1943-01-01",""
"64461","0","PUYOO","Puyoô","Puyoô","1943-01-01","1973-01-01"
"64461","0","PUYO BELLOCQ RAMOUS","Puyo-Bellocq-Ramous","Puyo-Bellocq-Ramous","1973-01-01","1984-01-01"
"64461","0","PUYOO","Puyoô","Puyoô","1984-01-01",""
"64462","0","RAMOUS","Ramous","Ramous","1943-01-01","1973-01-01"
"64462","0","RAMOUS","Ramous","Ramous","1984-01-01",""
"64463","0","REBENACQ","Rébénacq","Rébénacq","1943-01-01",""
"64464","0","RIBARROUY","Ribarrouy","Ribarrouy","1943-01-01",""
"64465","0","RIUPEYROUS","Riupeyrous","Riupeyrous","1943-01-01",""
"64466","0","RIVEHAUTE","Rivehaute","Rivehaute","1943-01-01",""
"64467","0","RONTIGNON","Rontignon","Rontignon","1943-01-01",""
"64468","0","ROQUIAGUE","Roquiague","Roquiague","1943-01-01",""
"64469","0","SAINT ABIT","Saint-Abit","Saint-Abit","1943-01-01",""
"64470","0","SAINT ARMOU","Saint-Armou","Saint-Armou","1943-01-01",""
"64471","0","SAINT BOES","Saint-Boès","Saint-Boès","1943-01-01",""
"64472","0","SAINT CASTIN","Saint-Castin","Saint-Castin","1943-01-01",""
"64473","0","SAINTE COLOME","Sainte-Colome","Sainte-Colome","1943-01-01",""
"64474","0","SAINT DOS","Saint-Dos","Saint-Dos","1943-01-01",""
"64475","0","SAINTE ENGRACE","Sainte-Engrâce","Sainte-Engrâce","1943-01-01",""
"64476","0","SAINT ESTEBEN","Saint-Esteben","Saint-Esteben","1943-01-01",""
"64477","0","SAINT ETIENNE DE BAIGORRY","Saint-Étienne-de-Baïgorry","Saint-Étienne-de-Baïgorry","1943-01-01",""
"64478","0","SAINT FAUST","Saint-Faust","Saint-Faust","1943-01-01",""
"64479","0","SAINT GIRONS","Saint-Girons","Saint-Girons","1943-01-01","2006-07-09"
"64479","0","SAINT GIRONS EN BEARN","Saint-Girons-en-Béarn","Saint-Girons-en-Béarn","2006-07-09",""
"64480","0","SAINT GLADIE ARRIVE MUNEIN","Saint-Gladie-Arrive-Munein","Saint-Gladie-Arrive-Munein","1943-01-01",""
"64481","0","SAINT GOIN","Saint-Goin","Saint-Goin","1943-01-01",""
"64482","0","SAINT JAMMES","Saint-Jammes","Saint-Jammes","1943-01-01",""
"64483","0","SAINT JEAN DE LUZ","Saint-Jean-de-Luz","Saint-Jean-de-Luz","1943-01-01",""
"64484","0","SAINT JEAN LE VIEUX","Saint-Jean-le-Vieux","Saint-Jean-le-Vieux","1943-01-01",""
"64485","0","SAINT JEAN PIED DE PORT","Saint-Jean-Pied-de-Port","Saint-Jean-Pied-de-Port","1943-01-01",""
"64486","0","SAINT JEAN POUDGE","Saint-Jean-Poudge","Saint-Jean-Poudge","1943-01-01",""
"64487","0","SAINT JUST IBARRE","Saint-Just-Ibarre","Saint-Just-Ibarre","1943-01-01",""
"64488","0","SAINT LAURENT BRETAGNE","Saint-Laurent-Bretagne","Saint-Laurent-Bretagne","1943-01-01",""
"64489","0","SAINT MARTIN D ARBEROUE","Saint-Martin-d'Arberoue","Saint-Martin-d'Arberoue","1943-01-01",""
"64490","0","SAINT MARTIN D ARROSSA","Saint-Martin-d'Arrossa","Saint-Martin-d'Arrossa","1943-01-01",""
"64491","0","SAINT MEDARD","Saint-Médard","Saint-Médard","1943-01-01",""
"64492","0","SAINT MICHEL","Saint-Michel","Saint-Michel","1943-01-01",""
"64493","0","SAINT PALAIS","Saint-Palais","Saint-Palais","1943-01-01",""
"64494","0","SAINT PE DE LEREN","Saint-Pé-de-Léren","Saint-Pé-de-Léren","1943-01-01",""
"64495","0","SAINT PEE SUR NIVELLE","Saint-Pée-sur-Nivelle","Saint-Pée-sur-Nivelle","1943-01-01",""
"64496","0","SAINT PIERRE D IRUBE","Saint-Pierre-d'Irube","Saint-Pierre-d'Irube","1943-01-01",""
"64497","0","SAINTE SUZANNE","Sainte-Suzanne","Sainte-Suzanne","1943-01-01","1973-01-01"
"64498","0","SAINT VINCENT","Saint-Vincent","Saint-Vincent","1943-01-01",""
"64499","0","SALIES DE BEARN","Salies-de-Béarn","Salies-de-Béarn","1943-01-01",""
"64500","0","SALLES MONGISCARD","Salles-Mongiscard","Salles-Mongiscard","1943-01-01",""
"64501","0","SALLESPISSE","Sallespisse","Sallespisse","1943-01-01",""
"64502","0","SAMES","Sames","Sames","1943-01-01",""
"64503","0","SAMSONS LION","Samsons-Lion","Samsons-Lion","1943-01-01",""
"64504","0","SARE","Sare","Sare","1943-01-01",""
"64505","0","SARPOURENX","Sarpourenx","Sarpourenx","1943-01-01",""
"64506","0","SARRANCE","Sarrance","Sarrance","1943-01-01",""
"64507","0","SAUBOLE","Saubole","Saubole","1943-01-01",""
"64508","0","SAUCEDE","Saucède","Saucède","1943-01-01",""
"64509","0","SAUGUIS SAINT ETIENNE","Sauguis-Saint-Étienne","Sauguis-Saint-Étienne","1943-01-01",""
"64510","0","SAULT DE NAVAILLES","Sault-de-Navailles","Sault-de-Navailles","1943-01-01",""
"64511","0","SAUVAGNON","Sauvagnon","Sauvagnon","1943-01-01",""
"64512","0","SAUVELADE","Sauvelade","Sauvelade","1943-01-01",""
"64513","0","SAUVETERRE DE BEARN","Sauveterre-de-Béarn","Sauveterre-de-Béarn","1943-01-01",""
"64514","0","SEBY","Séby","Séby","1943-01-01",""
"64515","0","SEDZE MAUBECQ","Sedze-Maubecq","Sedze-Maubecq","1943-01-01",""
"64516","0","SEDZERE","Sedzère","Sedzère","1943-01-01",""
"64517","0","SEMEACQ BLACHON","Séméacq-Blachon","Séméacq-Blachon","1943-01-01",""
"64518","0","SENDETS","Sendets","Sendets","1943-01-01","1973-01-01"
"64518","0","SENDETS","Sendets","Sendets","2001-03-11",""
"64519","0","SERRES CASTET","Serres-Castet","Serres-Castet","1943-01-01",""
"64520","0","SERRES MORLAAS","Serres-Morlaàs","Serres-Morlaàs","1943-01-01",""
"64521","0","SERRES SAINTE MARIE","Serres-Sainte-Marie","Serres-Sainte-Marie","1943-01-01",""
"64522","0","SEVIGNACQ MEYRACQ","Sévignacq-Meyracq","Sévignacq-Meyracq","1943-01-01",""
"64523","0","SEVIGNACQ THEZE","Sévignacq-Thèze","Sévignacq-Thèze","1943-01-01","1989-08-20"
"64523","0","SEVIGNACQ","Sévignacq","Sévignacq","1989-08-20",""
"64524","0","SIMACOURBE","Simacourbe","Simacourbe","1943-01-01",""
"64525","0","SIROS","Siros","Siros","1943-01-01",""
"64526","0","SOUMOULOU","Soumoulou","Soumoulou","1943-01-01",""
"64527","0","SOURAIDE","Souraïde","Souraïde","1943-01-01",""
"64528","0","SUHESCUN","Suhescun","Suhescun","1943-01-01",""
"64529","0","SUS","Sus","Sus","1943-01-01",""
"64530","0","SUSMIOU","Susmiou","Susmiou","1943-01-01",""
"64531","0","TABAILLE USQUAIN","Tabaille-Usquain","Tabaille-Usquain","1943-01-01",""
"64532","0","TADOUSSE USSAU","Tadousse-Ussau","Tadousse-Ussau","1943-01-01",""
"64533","0","TARDETS SORHOLUS","Tardets-Sorholus","Tardets-Sorholus","1943-01-01",""
"64534","0","TARON SADIRAC VIELLENAVE","Taron-Sadirac-Viellenave","Taron-Sadirac-Viellenave","1943-01-01",""
"64535","0","TARSACQ","Tarsacq","Tarsacq","1943-01-01",""
"64536","0","THEZE","Thèze","Thèze","1943-01-01",""
"64537","0","TROIS VILLES","Trois-Villes","Trois-Villes","1943-01-01",""
"64538","1","UHART CIZE","Uhart-Cize","Uhart-Cize","1943-01-01",""
"64539","1","UHART MIXE","Uhart-Mixe","Uhart-Mixe","1943-01-01",""
"64540","1","URCUIT","Urcuit","Urcuit","1943-01-01",""
"64541","1","URDES","Urdès","Urdès","1943-01-01","2024-01-01"
"64542","1","URDOS","Urdos","Urdos","1943-01-01",""
"64543","1","UREPEL","Urepel","Urepel","1943-01-01",""
"64544","1","UROST","Urost","Urost","1943-01-01",""
"64545","1","URRUGNE","Urrugne","Urrugne","1943-01-01",""
"64546","1","URT","Urt","Urt","1943-01-01",""
"64547","1","USTARITZ","Ustaritz","Ustaritz","1943-01-01",""
"64548","1","UZAN","Uzan","Uzan","1943-01-01",""
"64549","1","UZEIN","Uzein","Uzein","1943-01-01",""
"64550","1","UZOS","Uzos","Uzos","1943-01-01",""
"64551","0","VERDETS","Verdets","Verdets","1943-01-01",""
"64552","0","VIALER","Vialer","Vialer","1943-01-01",""
"64553","0","VIELLENAVE DE BIDACHE","Viellenave-de-Bidache","Viellenave-de-Bidache","1943-01-01","1956-03-10"
"64553","0","VIELLENAVE SUR BIDOUZE","Viellenave-sur-Bidouze","Viellenave-sur-Bidouze","1956-03-10","1973-01-01"
"64554","0","VIELLENAVE","Viellenave","Viellenave","1943-01-01","1956-03-10"
"64554","0","VIELLENAVE D ARTHEZ","Viellenave-d'Arthez","Viellenave-d'Arthez","1956-03-10",""
"64555","0","VIELLENAVE","Viellenave","Viellenave","1943-01-01","1956-03-10"
"64555","0","VIELLENAVE DE NAVARRENX","Viellenave-de-Navarrenx","Viellenave-de-Navarrenx","1956-03-10",""
"64556","0","VIELLESEGURE","Vielleségure","Vielleségure","1943-01-01",""
"64557","0","VIGNES","Vignes","Vignes","1943-01-01",""
"64558","0","VILLEFRANQUE","Villefranque","Villefranque","1943-01-01",""
"64559","0","VIODOS ABENSE DE BAS","Viodos-Abense-de-Bas","Viodos-Abense-de-Bas","1943-01-01",""
"64560","0","VIVEN","Viven","Viven","1943-01-01",""
"65001","1","ADAST","Adast","Adast","1943-01-01",""
"65002","1","ADE","Adé","Adé","1943-01-01",""
"65003","1","ADERVIELLE","Adervielle","Adervielle","1943-01-01","1988-01-01"
"65003","1","ADERVIELLE POUCHERGUES","Adervielle-Pouchergues","Adervielle-Pouchergues","1988-01-01",""
"65004","1","AGOS VIDALOS","Agos-Vidalos","Agos-Vidalos","1943-01-01",""
"65005","1","ALLIER","Allier","Allier","1943-01-01",""
"65006","1","ANCIZAN","Ancizan","Ancizan","1943-01-01",""
"65007","1","ANDREST","Andrest","Andrest","1943-01-01",""
"65008","1","ANERAN CAMORS","Anéran-Camors","Anéran-Camors","1943-01-01","1979-01-01"
"65009","1","ANERES","Anères","Anères","1943-01-01",""
"65010","1","ANGOS","Angos","Angos","1943-01-01",""
"65011","4","ANGLES","Angles","Les Angles","1943-01-01",""
"65012","1","ANLA","Anla","Anla","1943-01-01",""
"65013","1","ANSOST","Ansost","Ansost","1943-01-01",""
"65014","1","ANTICHAN","Antichan","Antichan","1943-01-01",""
"65015","1","ANTIN","Antin","Antin","1943-01-01",""
"65016","1","ANTIST","Antist","Antist","1943-01-01",""
"65017","1","ARAGNOUET","Aragnouet","Aragnouet","1943-01-01",""
"65018","1","ARBEOST","Arbéost","Arbéost","1943-01-01",""
"65019","1","ARCIZAC ADOUR","Arcizac-Adour","Arcizac-Adour","1943-01-01",""
"65020","1","ARCIZAC EZ ANGLES","Arcizac-ez-Angles","Arcizac-ez-Angles","1943-01-01",""
"65021","1","ARCIZANS AVANT","Arcizans-Avant","Arcizans-Avant","1943-01-01",""
"65022","1","ARCIZANS DESSUS","Arcizans-Dessus","Arcizans-Dessus","1943-01-01",""
"65023","1","ARDENGOST","Ardengost","Ardengost","1943-01-01",""
"65024","1","ARGELES","Argelès","Argelès","1943-01-01","2003-08-07"
"65024","1","ARGELES BAGNERES","Argelès-Bagnères","Argelès-Bagnères","2003-08-07",""
"65025","1","ARGELES GAZOST","Argelès-Gazost","Argelès-Gazost","1943-01-01",""
"65026","1","ARIES ESPENAN","Aries-Espénan","Aries-Espénan","1943-01-01",""
"65027","1","ARMENTEULE","Armenteule","Armenteule","1943-01-01","2016-01-01"
"65028","1","ARNE","Arné","Arné","1943-01-01",""
"65029","1","ARRAS EN LAVEDAN","Arras-en-Lavedan","Arras-en-Lavedan","1943-01-01",""
